id,user1_id,user2_id
15713,169203,312014
15714,237906,548075
15715,489459,65791
15716,158973,5440
15717,410400,74544
15718,276463,204205
15719,74854,256962
15720,519277,222818
15721,39381,161832
15722,475129,127414
15723,338202,465948
15724,128969,551004
15725,583276,319366
15726,19652,463080
15727,289667,352444
15728,248046,279216
15729,195541,75745
15730,488788,296677
15731,204563,256358
15732,573075,30462
15733,464045,60629
15734,581828,309791
15735,280023,212714
15736,33984,425174
15737,375671,68074
15738,283134,425104
15739,131602,465557
15740,99749,519060
15741,201489,383331
15742,286182,385909
15743,8817,27044
15744,289180,62142
15745,50323,197499
15746,238442,198232
15747,403967,11752
15748,539452,260782
15749,562448,352193
15750,527522,446270
15751,59316,94927
15752,281764,183074
15753,535332,307316
15754,93431,181299
15755,452648,270395
15756,578018,574432
15757,132553,70758
15758,177155,113720
15759,550663,24488
15760,64880,296881
15761,382820,50491
15762,111516,580558
15763,568209,354234
15764,491904,258679
15765,166536,554215
15766,516167,286874
15767,91300,275896
15768,92404,55361
15769,281223,6691
15770,297304,252294
15771,55031,297706
15772,283650,152090
15773,513419,563704
15774,90053,104872
15775,65418,222610
15776,194887,421600
15777,458649,69692
15778,15068,44596
15779,310936,411594
15780,52886,377047
15781,472181,510657
15782,318810,49396
15783,314604,332400
15784,317519,118216
15785,73262,32470
15786,255083,105080
15787,489445,576895
15788,343800,46769
15789,320390,78905
15790,469220,525314
15791,536506,264338
15792,342464,137992
15793,118506,68284
15794,445151,362953
15795,59298,165649
15796,10166,468500
15797,36115,423639
15798,475363,209162
15799,533260,210512
15800,353487,472879
15801,186739,167127
15802,123825,468564
15803,414045,311145
15804,345328,352130
15805,181963,146838
15806,314809,202433
15807,113559,581058
15808,235129,85738
15809,45700,292970
15810,80978,134203
15811,68052,581206
15812,207488,119120
15813,124874,105917
15814,497204,276900
15815,583774,342397
15816,164376,46332
15817,184139,330649
15818,171856,408936
15819,127267,533063
15820,454679,94477
15821,230760,532436
15822,499090,450890
15823,288685,489456
15824,104329,143733
15825,237728,549207
15826,393968,268960
15827,308902,86865
15828,260104,424644
15829,392107,34712
15830,59685,112572
15831,502978,35058
15832,488268,382083
15833,267234,181861
15834,564324,136114
15835,327577,536540
15836,264274,486628
15837,365244,486384
15838,417250,388481
15839,237646,477474
15840,451700,435868
15841,45177,139741
15842,135880,48458
15843,101050,382742
15844,571110,516789
15845,93883,11113
15846,346341,439022
15847,318498,97717
15848,357468,180739
15849,73096,373408
15850,407139,479007
15851,419204,506133
15852,66567,323802
15853,507043,400
15854,533685,555848
15855,504313,182495
15856,219072,562730
15857,542796,71977
15858,424813,46510
15859,446098,217964
15860,252588,268662
15861,44816,275725
15862,340639,371272
15863,37816,24302
15864,242868,398883
15865,526535,402734
15866,279783,371138
15867,403998,138639
15868,192854,326428
15869,242837,315444
15870,253513,277495
15871,419554,315953
15872,861,466199
15873,103809,248245
15874,505371,298317
15875,44935,72887
15876,108185,78767
15877,421579,232199
15878,3353,378091
15879,195320,296361
15880,141417,177220
15881,72479,338423
15882,516888,478570
15883,379086,129125
15884,578505,93520
15885,426712,29080
15886,538789,452255
15887,585037,271613
15888,579227,371797
15889,266796,109941
15890,514490,398832
15891,27070,136721
15892,449151,254401
15893,409881,40790
15894,511683,291596
15895,138338,195621
15896,534739,541936
15897,314834,381622
15898,495144,580817
15899,272138,394094
15900,221420,188163
15901,42298,158321
15902,213002,200090
15903,457579,81954
15904,194277,488938
15905,398200,464062
15906,124013,584832
15907,39062,546948
15908,236391,37837
15909,264756,281185
15910,146843,536997
15911,332107,404649
15912,232888,348838
15913,573573,172968
15914,495462,501695
15915,421061,10869
15916,15374,379364
15917,172997,404606
15918,512854,448436
15919,240150,208946
15920,53959,5864
15921,109401,379653
15922,9988,335083
15923,432462,285267
15924,376489,310415
15925,423030,193459
15926,391728,16862
15927,132007,460723
15928,381639,92029
15929,547326,282386
15930,67096,366719
15931,99130,377894
15932,575471,523790
15933,417832,90039
15934,247987,562510
15935,92823,118496
15936,173125,353869
15937,36256,77162
15938,116910,122059
15939,29764,491385
15940,8762,420433
15941,306348,42523
15942,412669,467295
15943,552073,221152
15944,238004,431004
15945,556560,312289
15946,452359,103834
15947,135530,293203
15948,17918,265822
15949,543220,435728
15950,509617,28991
15951,355925,107401
15952,454718,529094
15953,44697,3766
15954,208704,158682
15955,524977,121771
15956,214119,3467
15957,175541,190560
15958,191598,442079
15959,337097,112662
15960,576933,182232
15961,256431,25519
15962,179040,195688
15963,451943,341271
15964,248134,189106
15965,146455,207707
15966,309099,181416
15967,36120,365960
15968,212886,223633
15969,13385,264766
15970,226012,539243
15971,149035,415575
15972,546279,198294
15973,502981,397732
15974,209456,271173
15975,469220,134160
15976,186408,128249
15977,55057,535646
15978,204029,401748
15979,546273,190201
15980,498514,439305
15981,329238,249585
15982,151800,476597
15983,481617,309508
15984,541977,252508
15985,240906,312793
15986,204139,493248
15987,185394,386939
15988,224621,272165
15989,66766,517158
15990,465450,454424
15991,326926,202500
15992,413188,457583
15993,466658,510254
15994,261704,94815
15995,585064,371714
15996,368749,495127
15997,176712,491197
15998,408982,375215
15999,563217,493017
16000,400134,414146
16001,518607,576743
16002,51395,29475
16003,499669,488037
16004,444687,134839
16005,398170,236541
16006,521994,427887
16007,45180,354923
16008,163061,552111
16009,180388,339782
16010,530660,357501
16011,415500,370302
16012,465389,33616
16013,175776,99294
16014,199465,560029
16015,343212,41442
16016,23161,500625
16017,189592,35970
16018,45335,302996
16019,107197,501142
16020,447053,126865
16021,539785,544896
16022,296237,155190
16023,350445,175973
16024,135029,133290
16025,562613,234360
16026,204544,396885
16027,114807,304596
16028,453124,500308
16029,87954,389158
16030,56982,452881
16031,107412,333079
16032,478850,574740
16033,347502,530683
16034,292185,540868
16035,516553,584734
16036,23598,377257
16037,192398,222354
16038,345571,176176
16039,568638,346110
16040,386205,534759
16041,297298,141167
16042,69558,110424
16043,129687,328022
16044,393550,578567
16045,527757,445860
16046,223598,492267
16047,22251,198775
16048,40722,491649
16049,256111,333806
16050,555393,459027
16051,39827,286570
16052,355076,304877
16053,209184,492715
16054,46204,45528
16055,247991,301356
16056,554566,47096
16057,480445,164556
16058,306778,207439
16059,29718,508018
16060,545511,376196
16061,153521,1529
16062,143908,550140
16063,65320,491199
16064,271594,114676
16065,496974,237242
16066,264329,163976
16067,208385,213676
16068,205543,481178
16069,193170,410817
16070,198980,427474
16071,463701,489335
16072,555934,185295
16073,559894,275032
16074,490401,157809
16075,77190,4185
16076,582738,436201
16077,219565,403388
16078,269532,2137
16079,286388,561781
16080,350104,55651
16081,387976,473114
16082,64027,463782
16083,576712,24915
16084,379639,554362
16085,284089,309784
16086,49826,55413
16087,32862,209149
16088,236102,193038
16089,264961,324040
16090,432631,442546
16091,560385,444642
16092,85810,166843
16093,168830,131403
16094,151375,193168
16095,484004,242507
16096,62342,503841
16097,392188,278012
16098,491161,86449
16099,371045,373765
16100,394463,123271
16101,368694,494200
16102,411965,69849
16103,145787,110017
16104,487334,487725
16105,198806,320143
16106,522653,299725
16107,460787,158230
16108,543136,136969
16109,272505,397493
16110,485053,375560
16111,58564,418565
16112,11082,359216
16113,282905,11525
16114,319631,172037
16115,170653,264196
16116,16254,123396
16117,319261,410288
16118,20792,272482
16119,184207,378264
16120,148182,297006
16121,38480,446802
16122,81243,255955
16123,567531,347245
16124,251529,86063
16125,131928,5691
16126,502046,130767
16127,103743,70606
16128,555680,454055
16129,11412,426053
16130,437623,270737
16131,352844,515185
16132,256066,223295
16133,435798,315820
16134,93131,330646
16135,431998,317502
16136,51135,68466
16137,231192,452984
16138,179420,299239
16139,444327,339355
16140,115710,71131
16141,280021,323115
16142,554331,416657
16143,512999,330936
16144,175766,357881
16145,493925,206141
16146,328757,234538
16147,185631,254146
16148,59411,511203
16149,91317,407864
16150,536519,507292
16151,104972,95833
16152,366992,168503
16153,445732,95231
16154,211039,482122
16155,73858,51745
16156,14597,357304
16157,497734,20128
16158,322808,419634
16159,93603,361038
16160,371376,379038
16161,398927,450402
16162,109289,15214
16163,450453,489836
16164,549947,323128
16165,369402,509118
16166,124187,22319
16167,505692,354989
16168,299881,258138
16169,469718,325990
16170,134333,386675
16171,175025,99566
16172,154611,464516
16173,289447,252253
16174,5478,577117
16175,439261,299289
16176,422207,301731
16177,183503,566081
16178,97990,428970
16179,316539,27670
16180,258197,442520
16181,155326,437300
16182,198738,267024
16183,502714,76795
16184,526851,578648
16185,583785,442285
16186,256255,163868
16187,46896,457411
16188,415222,549397
16189,79074,413789
16190,392982,48052
16191,264021,515905
16192,451810,295356
16193,260710,94811
16194,495988,332590
16195,571459,249770
16196,578088,270252
16197,334564,86675
16198,298865,13583
16199,524198,137555
16200,249245,542071
16201,277034,551445
16202,145913,307708
16203,436831,42607
16204,201712,66729
16205,333339,46985
16206,183681,22075
16207,561588,379629
16208,161988,220312
16209,201369,158946
16210,103649,529041
16211,88281,418250
16212,49810,425868
16213,181531,486551
16214,47488,112394
16215,84924,448701
16216,565711,457257
16217,387589,181675
16218,63645,317860
16219,175533,244452
16220,373408,193482
16221,97793,314738
16222,333783,271475
16223,510144,18915
16224,349712,29143
16225,105107,485005
16226,559720,286099
16227,21706,143680
16228,76316,499055
16229,470864,425483
16230,509858,326628
16231,550790,562001
16232,280918,237986
16233,179698,18200
16234,11124,242836
16235,273952,403937
16236,32439,266031
16237,542164,284115
16238,438583,218994
16239,318252,538507
16240,258777,289498
16241,162999,470514
16242,478981,251129
16243,579712,198012
16244,353276,337514
16245,492458,286152
16246,374759,39818
16247,502658,259844
16248,376375,510219
16249,121583,535490
16250,346119,426097
16251,66436,381381
16252,481470,178453
16253,337826,452660
16254,396141,190325
16255,348143,526343
16256,18874,24069
16257,72218,435483
16258,433711,487813
16259,320695,120820
16260,72440,529383
16261,517213,24594
16262,534480,309960
16263,98684,354020
16264,252853,233724
16265,575326,204952
16266,333049,400293
16267,95151,431579
16268,19087,182986
16269,509026,206576
16270,119708,13401
16271,468837,32115
16272,203338,458493
16273,185422,242794
16274,95471,524916
16275,216856,355552
16276,529726,476466
16277,322706,376847
16278,103630,47264
16279,304867,184485
16280,263047,135296
16281,561621,395485
16282,365169,560125
16283,228609,61631
16284,126649,72813
16285,289243,369769
16286,79580,506787
16287,47026,475885
16288,494065,410954
16289,132520,190538
16290,527412,365127
16291,336065,446638
16292,110512,530259
16293,293484,157325
16294,337401,228419
16295,95747,335443
16296,503941,28544
16297,467958,152142
16298,259847,246432
16299,421410,199120
16300,229128,459180
16301,8180,131048
16302,392432,420446
16303,72969,328871
16304,366492,428052
16305,53215,85772
16306,94313,80741
16307,535167,562728
16308,402849,35215
16309,451967,220328
16310,414239,313358
16311,108533,363033
16312,466923,354407
16313,218526,505632
16314,114437,98777
16315,573977,508669
16316,356712,408605
16317,272055,495701
16318,315883,442422
16319,96449,560052
16320,253418,49840
16321,340925,288305
16322,104060,501710
16323,394030,272928
16324,235004,41657
16325,25996,150818
16326,276098,444512
16327,263960,542875
16328,233801,383230
16329,248936,261395
16330,374181,372775
16331,28653,24455
16332,367425,286676
16333,404852,116137
16334,117275,361202
16335,421339,223890
16336,408697,369555
16337,548885,311044
16338,180750,57367
16339,49723,198124
16340,118128,314479
16341,496268,13703
16342,327953,46021
16343,491168,378127
16344,521387,85338
16345,223835,426162
16346,55249,396351
16347,520683,376605
16348,294734,438693
16349,58028,537209
16350,202789,198338
16351,388472,202918
16352,60138,231742
16353,170601,202471
16354,511938,13906
16355,296859,247855
16356,546461,484359
16357,453452,455488
16358,384556,39615
16359,398451,366965
16360,427142,199963
16361,327859,576475
16362,298820,57118
16363,520557,477882
16364,163558,21842
16365,414152,22850
16366,484356,239730
16367,458274,521255
16368,453588,6748
16369,156909,311092
16370,492208,72417
16371,58417,144990
16372,328908,79666
16373,533588,451871
16374,153763,493029
16375,100003,402695
16376,52189,192827
16377,371516,293839
16378,500224,527341
16379,232806,190277
16380,292150,30833
16381,359324,100080
16382,109587,4030
16383,315546,163347
16384,120886,7598
16385,336960,261177
16386,405577,356172
16387,249124,309048
16388,323704,443661
16389,523417,287365
16390,303183,474196
16391,135418,248798
16392,126696,285619
16393,338756,265145
16394,365528,577099
16395,363864,505278
16396,45549,418288
16397,526963,271175
16398,294483,341591
16399,526466,274118
16400,400115,386596
16401,500518,496729
16402,556893,56469
16403,220482,64922
16404,161739,499567
16405,497215,119628
16406,384398,582848
16407,5430,278713
16408,575395,75102
16409,492563,367877
16410,214142,426343
16411,143232,126962
16412,24570,182926
16413,424935,218738
16414,65606,465760
16415,17832,288386
16416,472319,118845
16417,50778,567567
16418,214296,327964
16419,207864,111486
16420,141217,157762
16421,458052,65128
16422,268976,12068
16423,526290,62594
16424,273133,3286
16425,53390,333757
16426,120013,533718
16427,313087,307584
16428,139009,228376
16429,418836,415950
16430,166312,182542
16431,74803,179667
16432,275888,326418
16433,405403,346119
16434,302785,398118
16435,13545,254167
16436,109711,271230
16437,582194,137794
16438,253142,554564
16439,284723,94930
16440,457565,77696
16441,78918,190335
16442,489649,1485
16443,459040,27229
16444,213163,308981
16445,511880,68476
16446,417985,138418
16447,54448,315951
16448,568044,535641
16449,31204,119846
16450,423594,29537
16451,285388,132031
16452,135689,118761
16453,2075,48504
16454,375936,283566
16455,458136,334466
16456,164231,577715
16457,105781,380321
16458,480868,131566
16459,373364,436460
16460,75280,299780
16461,306953,287408
16462,534165,274116
16463,431930,555887
16464,226154,23662
16465,383029,229751
16466,558134,535155
16467,431175,441860
16468,338116,185108
16469,433110,124942
16470,363601,334473
16471,289636,104635
16472,491908,134449
16473,242098,308462
16474,563095,517457
16475,32247,255671
16476,104351,389734
16477,154434,318807
16478,303943,234634
16479,183604,543245
16480,546713,381377
16481,23704,111690
16482,136477,320299
16483,143868,185491
16484,297618,267666
16485,7342,222603
16486,448261,35480
16487,553309,66290
16488,301294,526929
16489,332527,465609
16490,554817,170325
16491,33786,446128
16492,85309,457455
16493,206031,272333
16494,459238,233418
16495,441329,539035
16496,234811,577206
16497,240038,22558
16498,214985,195372
16499,145635,96130
16500,485549,276455
16501,550861,250555
16502,104843,233671
16503,580064,151219
16504,303662,153814
16505,531727,176020
16506,30593,419228
16507,527670,419081
16508,426522,375739
16509,273201,60909
16510,558700,79401
16511,171092,491536
16512,110865,36352
16513,554511,331557
16514,460139,480591
16515,134623,209773
16516,270820,445297
16517,106320,86310
16518,336415,151563
16519,92437,281864
16520,218558,584697
16521,530295,30419
16522,537162,579323
16523,352933,111524
16524,400647,381976
16525,546944,336003
16526,382242,68906
16527,567391,22938
16528,35826,60713
16529,510424,116635
16530,370413,46512
16531,217481,26168
16532,290727,544325
16533,554193,446516
16534,92686,49416
16535,384270,459389
16536,61867,482905
16537,41286,235450
16538,62960,382917
16539,69203,50407
16540,256752,326119
16541,326466,206028
16542,412185,183943
16543,351371,200256
16544,231328,323885
16545,418164,77687
16546,304250,136148
16547,285181,25325
16548,431448,582025
16549,357260,435892
16550,569611,65743
16551,248890,55052
16552,66136,254195
16553,479460,270012
16554,68967,62346
16555,377301,484585
16556,192606,419341
16557,363116,296816
16558,29365,459732
16559,109628,302659
16560,169817,64691
16561,125794,161283
16562,212604,70057
16563,109869,536061
16564,13727,296124
16565,308969,122168
16566,514410,119051
16567,360773,209925
16568,523342,423314
16569,163724,397939
16570,139433,131303
16571,439725,87178
16572,353616,522273
16573,65521,64881
16574,253042,269541
16575,99218,412580
16576,345221,90107
16577,244366,388147
16578,125115,560907
16579,27503,222414
16580,77069,460434
16581,308149,219177
16582,48710,366436
16583,583269,289160
16584,47721,472822
16585,470046,54116
16586,460806,37790
16587,300593,498993
16588,170314,316833
16589,64908,148356
16590,488318,343049
16591,49783,124641
16592,368508,159314
16593,562709,326931
16594,510720,428753
16595,502541,395090
16596,208772,297014
16597,113705,211899
16598,58786,77431
16599,297784,220447
16600,556312,228580
16601,387888,87826
16602,578950,209201
16603,70311,340561
16604,486339,109401
16605,302483,229143
16606,329913,297999
16607,543325,496296
16608,447628,331937
16609,476911,383273
16610,563998,257471
16611,436600,40735
16612,478335,159343
16613,84705,181155
16614,154824,461785
16615,415119,384621
16616,251627,101598
16617,164571,485208
16618,356258,62355
16619,212510,416160
16620,531806,96657
16621,456182,244973
16622,379124,376464
16623,223397,161651
16624,116085,279085
16625,896,414253
16626,401696,123735
16627,8908,311624
16628,401411,457225
16629,27852,367390
16630,33698,287764
16631,202461,512302
16632,191234,473406
16633,8954,323455
16634,534713,80092
16635,260586,386717
16636,448569,422490
16637,450871,513619
16638,308263,53315
16639,498379,11004
16640,485946,272137
16641,583496,60195
16642,35323,144815
16643,507428,161501
16644,290517,581065
16645,10692,182032
16646,479564,256062
16647,323851,234004
16648,567871,145758
16649,153667,411675
16650,477604,576097
16651,59429,344470
16652,396215,354417
16653,202715,446144
16654,327233,82155
16655,257120,195813
16656,72444,513561
16657,561501,418713
16658,488156,400116
16659,44016,310837
16660,283273,321810
16661,361073,429362
16662,345083,387238
16663,431053,510521
16664,286288,540038
16665,498048,13028
16666,538568,259491
16667,363497,538741
16668,162568,270927
16669,321409,488974
16670,94257,277844
16671,564449,274941
16672,566585,483151
16673,58738,90473
16674,210283,547839
16675,13975,547064
16676,336294,516889
16677,127813,69438
16678,329747,18672
16679,224369,164460
16680,413682,471111
16681,25702,428233
16682,575467,316710
16683,303144,103136
16684,169796,526135
16685,389125,185782
16686,150997,154704
16687,342247,130365
16688,5857,258367
16689,364561,152780
16690,562958,391672
16691,380230,275620
16692,325561,516066
16693,336387,411593
16694,20611,54931
16695,177427,161526
16696,378616,231937
16697,539249,419377
16698,358983,230781
16699,344483,258639
16700,201665,460905
16701,364435,351104
16702,146491,582885
16703,167237,565349
16704,358359,309375
16705,60448,548150
16706,363751,361044
16707,298768,449857
16708,510889,348764
16709,109362,353942
16710,241321,103933
16711,513277,282969
16712,328497,166804
16713,149711,500341
16714,463476,103129
16715,416082,356150
16716,421736,175228
16717,101487,526627
16718,359525,258778
16719,65058,192372
16720,107133,19784
16721,577390,512153
16722,433850,138932
16723,99003,125696
16724,446973,113068
16725,316516,21961
16726,580795,521558
16727,459976,498674
16728,485653,522535
16729,391751,172207
16730,123419,260318
16731,506819,35422
16732,399977,312585
16733,157814,383145
16734,479116,446941
16735,47326,276858
16736,435554,245986
16737,9874,397512
16738,219151,474488
16739,568801,558067
16740,382764,15887
16741,81794,255299
16742,263916,546609
16743,408154,249558
16744,391908,195890
16745,204123,48751
16746,571192,361563
16747,269105,354231
16748,310662,475572
16749,245621,320700
16750,426829,476997
16751,35696,301850
16752,341977,223915
16753,555726,548169
16754,397941,155264
16755,363674,190769
16756,7397,372848
16757,102344,129253
16758,316989,560916
16759,324358,509225
16760,334154,163570
16761,162473,464461
16762,572309,60726
16763,358712,408947
16764,442415,326170
16765,353257,300272
16766,296769,56427
16767,213597,65052
16768,429170,201286
16769,202788,25794
16770,550112,92664
16771,437973,47077
16772,565500,352992
16773,339798,498729
16774,457935,154785
16775,436011,376712
16776,381438,582427
16777,261413,498196
16778,302741,110841
16779,384368,560440
16780,555694,391560
16781,410341,138853
16782,180424,407022
16783,415663,528855
16784,435912,20898
16785,33089,220495
16786,63450,279683
16787,265134,148531
16788,132827,340912
16789,42035,421991
16790,445766,171328
16791,415333,104057
16792,95982,93018
16793,116587,137863
16794,546502,460531
16795,263347,47068
16796,111438,336478
16797,353860,539347
16798,433136,25601
16799,350455,91085
16800,28500,30935
16801,346385,205842
16802,105454,465295
16803,519235,8445
16804,163798,175462
16805,347547,449854
16806,46065,285314
16807,303250,405106
16808,209034,54838
16809,531206,436278
16810,126235,261380
16811,58100,13262
16812,523359,335907
16813,410239,444363
16814,444279,449826
16815,290285,468520
16816,104403,563737
16817,436076,489852
16818,170369,439900
16819,192194,521129
16820,39894,351804
16821,69270,56226
16822,547354,214692
16823,475334,59222
16824,469233,173002
16825,490639,3101
16826,370660,308919
16827,216142,308550
16828,337665,383218
16829,490160,230453
16830,371321,263003
16831,243881,41821
16832,312926,456896
16833,59004,332911
16834,144579,535428
16835,426903,65549
16836,344254,372469
16837,510649,575777
16838,301227,285458
16839,515917,455892
16840,403759,319158
16841,63016,160510
16842,208712,97821
16843,19423,321751
16844,357877,130717
16845,374922,458776
16846,339555,297283
16847,251538,479805
16848,84366,276036
16849,237870,436732
16850,397426,528010
16851,100586,454968
16852,492453,158936
16853,501765,377634
16854,208971,131799
16855,123335,119024
16856,110877,65108
16857,450152,130352
16858,166723,216709
16859,63526,333720
16860,377196,420066
16861,227450,227061
16862,60386,427138
16863,267260,456004
16864,434289,564527
16865,15144,484088
16866,457469,51864
16867,431120,5388
16868,104125,495101
16869,559475,102637
16870,395448,3453
16871,451811,541698
16872,202160,342302
16873,117170,196288
16874,208449,366532
16875,118073,136651
16876,187364,5525
16877,108562,1891
16878,105743,353390
16879,228034,571621
16880,377948,497573
16881,9746,220035
16882,75338,18261
16883,204173,232881
16884,574040,236401
16885,56786,40892
16886,107763,142251
16887,558975,32615
16888,89222,316580
16889,142041,298496
16890,549560,297832
16891,446670,565201
16892,344789,23916
16893,3337,273149
16894,298561,182872
16895,557418,540588
16896,189327,573315
16897,162362,559045
16898,254598,536243
16899,567617,133688
16900,44298,421232
16901,263245,447744
16902,123375,530004
16903,290446,458319
16904,373528,21278
16905,212082,365242
16906,16478,446180
16907,318282,380729
16908,116748,427627
16909,398228,252684
16910,187457,552158
16911,17428,21262
16912,371832,165293
16913,550386,15825
16914,266218,444260
16915,400549,320774
16916,328566,233892
16917,470808,225047
16918,577294,308662
16919,329410,19622
16920,103689,168275
16921,392417,233536
16922,565854,451164
16923,279954,169181
16924,159195,574449
16925,269410,101945
16926,501502,32954
16927,165508,415221
16928,128095,339511
16929,2389,545159
16930,245011,535655
16931,40931,180707
16932,230357,503031
16933,492657,338474
16934,219408,47488
16935,280361,251900
16936,543878,327309
16937,193803,40538
16938,399492,286794
16939,51393,352173
16940,143850,24772
16941,12752,245205
16942,56497,94584
16943,30479,204609
16944,426295,315340
16945,81377,569780
16946,369881,213387
16947,62934,387936
16948,391032,373964
16949,579346,112183
16950,164689,15392
16951,565277,402529
16952,581290,369126
16953,463586,543291
16954,415746,321945
16955,209746,333566
16956,257442,504050
16957,532507,484757
16958,123502,569199
16959,134678,453411
16960,464943,78839
16961,38999,350295
16962,205499,191319
16963,399541,35834
16964,486573,339536
16965,315271,59440
16966,247622,516121
16967,330167,71893
16968,176604,302712
16969,531182,272351
16970,424413,188538
16971,84400,296786
16972,149478,259343
16973,342618,559646
16974,576930,552239
16975,542930,21718
16976,450118,112211
16977,74576,111793
16978,454164,400666
16979,23703,222089
16980,333299,65858
16981,225926,438232
16982,449010,407073
16983,491560,305139
16984,162237,61347
16985,380916,576718
16986,71012,457759
16987,65678,158338
16988,537620,470629
16989,431386,150311
16990,336548,520767
16991,583881,444013
16992,297286,100981
16993,529846,242992
16994,448279,268708
16995,55989,389284
16996,377588,533887
16997,289994,210253
16998,273554,494172
16999,351963,33996
17000,31983,180184
17001,264093,495851
17002,485071,201200
17003,549632,216746
17004,313944,509550
17005,518267,41652
17006,214271,427566
17007,204736,537632
17008,192697,192979
17009,119327,29150
17010,205634,561297
17011,212565,136916
17012,378043,289318
17013,364163,196806
17014,347772,223541
17015,480236,185183
17016,455200,517974
17017,527101,438918
17018,203050,500057
17019,300105,369146
17020,381532,329193
17021,366777,278234
17022,328727,279282
17023,244872,214336
17024,287350,529910
17025,319651,149864
17026,557096,156047
17027,335362,382176
17028,314510,73360
17029,525102,138682
17030,164947,43055
17031,411907,522336
17032,103207,446097
17033,123941,492405
17034,350624,9033
17035,29723,253563
17036,127945,200639
17037,151449,261085
17038,108230,263891
17039,218101,448805
17040,327605,27629
17041,328005,60597
17042,274827,139730
17043,441942,196684
17044,117093,235132
17045,457200,235023
17046,339485,244325
17047,488337,394815
17048,580342,437446
17049,129400,336126
17050,147699,378725
17051,263811,79838
17052,21389,182132
17053,53298,390889
17054,324802,325688
17055,20114,286755
17056,476082,544496
17057,581022,154175
17058,373648,546336
17059,262912,133703
17060,81670,241782
17061,42429,518032
17062,496276,309853
17063,70947,304082
17064,573922,568751
17065,7348,323008
17066,170318,496118
17067,154024,222348
17068,289166,532472
17069,347640,229582
17070,373853,90211
17071,249634,107817
17072,497355,391292
17073,395524,86795
17074,21720,57489
17075,292105,67979
17076,50891,259960
17077,54894,470885
17078,384084,394296
17079,236966,60057
17080,204798,246060
17081,485078,526318
17082,312162,330613
17083,538453,169339
17084,421136,376061
17085,227069,147316
17086,514934,558756
17087,413187,15429
17088,227204,372310
17089,267411,79881
17090,313270,62939
17091,192102,90781
17092,515219,137237
17093,230832,101998
17094,368254,36936
17095,577836,81333
17096,74646,280341
17097,249989,357503
17098,580687,124025
17099,412814,310085
17100,254302,84388
17101,518380,256335
17102,357987,367354
17103,523883,16503
17104,513044,501987
17105,495956,122083
17106,490394,246562
17107,558602,438312
17108,515160,563289
17109,344981,423007
17110,75960,190327
17111,63185,99566
17112,369079,53121
17113,23709,12421
17114,61146,366596
17115,408445,152706
17116,6140,525081
17117,71612,431580
17118,269315,128191
17119,188528,545968
17120,149531,569145
17121,313970,401202
17122,456221,14651
17123,576064,480230
17124,177499,105080
17125,45541,336751
17126,365991,99090
17127,389041,34869
17128,373881,87170
17129,380461,295277
17130,211519,557857
17131,388866,286963
17132,11357,126706
17133,478038,581303
17134,198486,157290
17135,486394,121772
17136,144980,303121
17137,108046,118711
17138,498038,96907
17139,228721,495246
17140,229085,290768
17141,126132,560756
17142,424593,46755
17143,29427,316644
17144,373225,345027
17145,107553,271795
17146,528142,404039
17147,374512,558292
17148,553013,231607
17149,436173,83236
17150,143003,353752
17151,392141,543795
17152,12358,314435
17153,381773,525714
17154,69237,422626
17155,389589,494167
17156,34342,546200
17157,38360,310866
17158,436275,519904
17159,336271,433394
17160,68673,175573
17161,491282,45411
17162,143074,186626
17163,361511,490928
17164,279900,482030
17165,164953,456503
17166,363935,535541
17167,9580,263179
17168,143376,469060
17169,124849,577446
17170,385988,204662
17171,411508,963
17172,57272,467563
17173,406408,66739
17174,312357,393480
17175,37651,247439
17176,234078,227751
17177,128917,70337
17178,368616,200515
17179,175202,237991
17180,543401,584976
17181,258016,291728
17182,145163,273251
17183,432838,187075
17184,504959,162886
17185,127191,54165
17186,124237,244794
17187,139758,191900
17188,186888,407311
17189,120875,559139
17190,285458,467641
17191,449046,507453
17192,157485,93844
17193,542452,477980
17194,255153,48153
17195,99556,35401
17196,571614,368496
17197,53891,225559
17198,518185,124559
17199,425582,570948
17200,191310,381095
17201,288013,43479
17202,532676,554218
17203,74201,548348
17204,481676,298661
17205,303033,467838
17206,125524,391898
17207,7987,270241
17208,465365,402443
17209,96103,350259
17210,28329,544397
17211,362780,300840
17212,224995,379665
17213,16973,542649
17214,130291,190961
17215,485507,319702
17216,529343,544743
17217,128187,30571
17218,546315,56468
17219,56234,230077
17220,277345,469495
17221,99440,230904
17222,63460,260741
17223,523829,24849
17224,584509,183873
17225,247053,32793
17226,169491,191583
17227,137723,460381
17228,31215,309374
17229,412236,316663
17230,569376,406756
17231,111358,137105
17232,495617,495550
17233,576546,1629
17234,148317,276900
17235,582626,213209
17236,425733,379438
17237,7178,242053
17238,285897,276462
17239,296784,15687
17240,83326,340943
17241,164472,34110
17242,320948,247978
17243,513880,478648
17244,318904,275230
17245,13483,270108
17246,35604,135751
17247,2138,20742
17248,335431,416256
17249,463596,151566
17250,446797,67836
17251,328004,432541
17252,464999,277775
17253,472226,178296
17254,540530,462690
17255,532802,418895
17256,350679,412146
17257,464911,255235
17258,528875,115485
17259,5535,309198
17260,487355,579427
17261,111601,121095
17262,196922,117006
17263,502050,475682
17264,62292,381382
17265,444088,259308
17266,91573,261614
